rank,feature_id,mean_normalized_attribution_contrast_repeat_minus_first_occurrence,contrast_to_task_sd,support_tasks_either_boundary,positive_contrast_tasks,positive_contrast_fraction_over_support,repeat_mean_normalized_attribution,sham_mean_normalized_attribution
847,10088,3.340580587973818e-05,0.09727434068918228,11,6,0.5454545617103577,-5.8999070461140946e-05,-9.240487997885793e-05
848,10068,3.317713344586082e-05,0.15685653686523438,5,3,0.6000000238418579,-4.362289473647252e-06,-3.753942291950807e-05
849,6436,3.31497321894858e-05,0.08978098630905151,15,8,0.5333333611488342,-6.503619260911364e-06,-3.965334690292366e-05
850,6832,3.3042928407667205e-05,0.0353330597281456,25,11,0.4399999976158142,-0.00043929851381108165,-0.00047234143130481243
851,2086,3.278640360804275e-05,0.10998208075761795,10,5,0.5,-4.550052108243108e-05,-7.828693196643144e-05
852,4471,3.2491141610080376e-05,0.057335007935762405,16,8,0.5,8.942424028646201e-05,5.6933109590318054e-05
853,15219,3.2376661692978814e-05,0.030450453981757164,13,9,0.692307710647583,0.00022387364879250526,0.00019149699073750526
854,12943,3.1979299819795415e-05,0.06555289030075073,16,5,0.3125,0.00012038044951623306,8.840115333441645e-05
855,8046,3.1942261557560414e-05,0.06586617976427078,28,9,0.3214285671710968,4.9168167606694624e-05,1.722591150610242e-05
856,1862,3.186281901434995e-05,0.17746038734912872,15,7,0.46666666865348816,5.423119728220627e-05,2.2368381905835122e-05
857,1835,3.168993862345815e-05,0.16070722043514252,7,4,0.5714285969734192,1.2214309563773895e-08,-3.167772229062393e-05
858,3893,3.1599814974470064e-05,0.045772213488817215,21,9,0.4285714328289032,0.0013038745382800698,0.0012722746469080448
859,12226,3.1505322112934664e-05,0.04672779515385628,14,9,0.6428571343421936,-7.463778456440195e-05,-0.00010614310303935781
860,12907,3.1476047297474e-05,0.11097048223018646,11,5,0.4545454680919647,-2.7144598789163865e-05,-5.862065154360607e-05
861,11941,3.141347406199202e-05,0.15588447451591492,6,4,0.6666666865348816,3.0077533665462397e-05,-1.3359432387005654e-06
862,3428,3.102249320363626e-05,0.06721550971269608,4,3,0.75,-6.180424679769203e-05,-9.282674000132829e-05
863,495,3.0978702852735296e-05,0.1333465576171875,11,5,0.4545454680919647,-7.103418465703726e-05,-0.00010201288387179375
864,15250,3.097693479503505e-05,0.08268819749355316,10,6,0.6000000238418579,0.00010730831127148122,7.633137283846736e-05
865,903,3.097279113717377e-05,0.1839761883020401,17,9,0.529411792755127,3.806517997873016e-05,7.09239111529314e-06
866,764,3.085227945121005e-05,0.05898839235305786,5,2,0.4000000059604645,-4.5804830733686686e-05,-7.665711018489674e-05
867,10173,3.082986586377956e-05,0.23877054452896118,13,8,0.6153846383094788,-0.00020384097297210246,-0.00023467084974981844
868,7580,3.0279503334895708e-05,0.06954219937324524,20,8,0.4000000059604645,-8.569273632019758e-05,-0.00011597223056014627
869,1323,3.0058208722039126e-05,0.16012871265411377,8,4,0.5,3.92002948501613e-05,9.142082490143366e-06
870,3072,2.972742913698312e-05,0.11153198778629303,5,2,0.4000000059604645,-6.0606078477576375e-05,-9.033350215759128e-05
871,2688,2.918950303865131e-05,0.11179108917713165,5,4,0.800000011920929,-3.362899633430061e-06,-3.2552401535212994e-05
872,3298,2.9095162972225808e-05,0.007520478218793869,21,13,0.6190476417541504,-0.0006810520426370203,-0.0007101472583599389
873,10229,2.894759745686315e-05,0.2029125690460205,22,15,0.6818181872367859,0.00016294642409775406,0.00013399883755482733
874,7696,2.8901155019411817e-05,0.03078635223209858,5,1,0.20000000298023224,0.00011063506826758385,8.173390233423561e-05
875,2607,2.873212179110851e-05,0.11784987896680832,5,3,0.6000000238418579,1.0420806574984454e-05,-1.8311318854102865e-05
876,10119,2.870987191272434e-05,0.012757852673530579,21,11,0.523809552192688,-0.0004189747851341963,-0.00044768466614186764
877,8530,2.867218790925108e-05,0.044125452637672424,14,5,0.3571428656578064,0.00011335041199345142,8.467822044622153e-05
878,13830,2.8611326342797838e-05,0.08518504351377487,13,7,0.5384615659713745,3.498712612781674e-05,6.3758006945136e-06
879,2857,2.8566395485540852e-05,0.16861476004123688,5,3,0.6000000238418579,-7.817878213245422e-05,-0.00010674518125597388
880,9670,2.8539730919874273e-05,0.11809863150119781,16,10,0.625,4.253118095220998e-05,1.3991450941830408e-05
881,10079,2.8538206606754102e-05,0.18923883140087128,14,8,0.5714285969734192,-3.525685679051094e-05,-6.379505794029683e-05
882,955,2.8532351279864088e-05,0.09647685289382935,18,12,0.6666666865348816,0.00011133287625852972,8.280052861664444e-05
883,4554,2.8260992621653713e-05,0.19635097682476044,10,6,0.6000000238418579,-9.079699520953e-05,-0.00011905799328815192
884,15390,2.8014454073854722e-05,0.22441454231739044,17,9,0.529411792755127,5.196606434765272e-05,2.395160663581919e-05
885,6687,2.80101849057246e-05,0.04287213087081909,21,12,0.5714285969734192,8.586407784605399e-05,5.785390385426581e-05
886,6716,2.7995254640700296e-05,0.1011369526386261,8,4,0.5,4.7978472139220685e-05,1.9983219317509793e-05
887,2767,2.795791624521371e-05,0.10832013189792633,9,6,0.6666666865348816,7.164794078562409e-05,4.369002635939978e-05
888,12264,2.790779763017781e-05,0.14267197251319885,6,3,0.5,-3.869682586810086e-06,-3.1777482945472e-05
889,4279,2.7854222935275175e-05,0.11092305183410645,11,8,0.7272727489471436,8.542252180632204e-05,5.756829705205746e-05
890,14375,2.7850002879858948e-05,0.18832316994667053,7,5,0.7142857313156128,0.00014046150317881256,0.0001126114948419854
891,9930,2.7696698452928104e-05,0.0205636378377676,19,11,0.5789473652839661,-0.0007115586777217686,-0.0007392553379759192
892,3009,2.7581229005591013e-05,0.08872570842504501,9,8,0.8888888955116272,8.84737710293848e-06,-1.8733848264673725e-05
893,14235,2.7508776838658378e-05,0.16093118488788605,6,5,0.8333333134651184,3.209993155905977e-05,4.591151537169935e-06
894,6697,2.7387617592466995e-05,0.13072744011878967,20,14,0.699999988079071,-7.453029684256762e-05,-0.00010191792534897104
895,15361,2.7340534870745614e-05,0.14652614295482635,11,6,0.5454545617103577,4.1252125811297446e-05,1.3911591850046534e-05
896,595,2.7267709810985252e-05,0.23686841130256653,4,4,1.0,3.4730765037238598e-06,-2.3794633307261392e-05
897,8755,2.7243691874900833e-05,0.10258837789297104,7,4,0.5714285969734192,1.983175752684474e-05,-7.41193298381404e-06
898,15330,2.7127080102218315e-05,0.2568798065185547,11,6,0.5454545617103577,8.84563269210048e-05,6.13292504567653e-05
899,8358,2.6826717657968402e-05,0.030530616641044617,12,4,0.3333333432674408,-7.29860839783214e-05,-9.981282346416265e-05
900,9353,2.6745921786641702e-05,0.11461398005485535,23,14,0.6086956262588501,-0.00019322652951814234,-0.00021997245494276285
901,5578,2.6604902814142406e-05,0.14635425806045532,15,6,0.4000000059604645,8.571549551561475e-05,5.911059633945115e-05
902,11852,2.6493784389458597e-05,0.13470594584941864,5,4,0.800000011920929,2.569468051660806e-05,-7.991047823452391e-07
903,2463,2.6456566047272645e-05,0.08148947358131409,13,7,0.5384615659713745,0.00011403753887861967,8.758097828831524e-05
904,1559,2.640374077600427e-05,0.197002112865448,12,8,0.6666666865348816,3.194015516783111e-05,5.536418939300347e-06
905,12362,2.622945248731412e-05,0.016157545149326324,17,11,0.6470588445663452,0.00015224560047499835,0.00012601613707374781
906,1251,2.6160680135944858e-05,0.16888897120952606,5,4,0.800000011920929,1.761823114065919e-06,-2.439885793137364e-05
907,11141,2.6101803086930886e-05,0.10192890465259552,16,7,0.4375,-6.430970188375795e-06,-3.2532774639548734e-05
908,10845,2.605506233521737e-05,0.10727355629205704,19,13,0.6842105388641357,3.406307223485783e-05,8.008008080651052e-06
909,6122,2.603337270556949e-05,0.12220428884029388,12,6,0.5,7.417265351250535e-06,-1.8616110537550412e-05
910,14264,2.5859388188109733e-05,0.20929193496704102,6,6,1.0,2.3475939087802544e-05,-2.3834484181861626e-06
911,131,2.5811485102167353e-05,0.16340111196041107,7,3,0.4285714328289032,1.94146759895375e-05,-6.396808203135151e-06
912,4248,2.5791265215957537e-05,0.07246600091457367,11,6,0.5454545617103577,7.992814062163234e-06,-1.7798447515815496e-05
913,6976,2.5592384190531448e-05,0.3554796874523163,9,8,0.8888888955116272,-1.705746581137646e-05,-4.2649848182918504e-05
914,2925,2.555770697654225e-05,0.19899508357048035,7,5,0.7142857313156128,1.4191333548296825e-06,-2.413857146166265e-05
915,10307,2.531989593990147e-05,0.10262659192085266,9,5,0.5555555820465088,-4.014085789094679e-05,-6.546075746882707e-05
916,13790,2.5314284357591532e-05,0.22283804416656494,7,6,0.8571428656578064,3.2028024179453496e-06,-2.2111482394393533e-05
917,15088,2.5279688998125494e-05,0.051369283348321915,14,8,0.5714285969734192,-0.0002098632976412773,-0.00023514300119131804
918,9075,2.5232442567357793e-05,0.09423786401748657,7,3,0.4285714328289032,5.0976919737877324e-05,2.5744480808498338e-05
919,3315,2.5207194994436577e-05,0.01631947048008442,14,9,0.6428571343421936,9.629162377677858e-06,-1.557801806484349e-05
920,11690,2.513654180802405e-05,0.20482753217220306,18,9,0.5,4.492162770475261e-05,1.9785087715717964e-05
921,7953,2.5002012989716604e-05,0.16613319516181946,17,11,0.6470588445663452,5.777799378847703e-05,3.2775984436739236e-05
922,3069,2.4950984879978932e-05,0.06712659448385239,16,11,0.6875,7.737684063613415e-05,5.242586485110223e-05
923,15146,2.4898588890209794e-05,0.15824998915195465,4,2,0.5,3.668660792754963e-05,1.178802085632924e-05
924,2941,2.4879194825189188e-05,0.24803093075752258,11,7,0.6363636255264282,-2.72301313088974e-05,-5.210932431509718e-05
925,5227,2.487241363269277e-05,0.18598783016204834,9,6,0.6666666865348816,-1.5848827388253994e-05,-4.072123920195736e-05
926,16081,2.4759963707765564e-05,0.194581538438797,5,3,0.6000000238418579,2.349851274630055e-05,-1.2614534625754459e-06
927,5630,2.4687735276529565e-05,0.06559205800294876,10,4,0.4000000059604645,4.052005897392519e-05,1.5832325516385026e-05
928,14233,2.4641816708026454e-05,0.05672553926706314,15,4,0.2666666805744171,8.06960429144965e-07,-2.3834858438931406e-05
929,9135,2.4600798496976495e-05,0.14323748648166656,10,7,0.699999988079071,3.3758267818484455e-05,9.157467502518557e-06
930,7705,2.4477014449075796e-05,0.03925829753279686,10,7,0.699999988079071,-7.03514670021832e-05,-9.482850146014243e-05
931,8799,2.4438519176328555e-05,0.06276565790176392,7,3,0.4285714328289032,3.3838739909697324e-05,9.400222552358173e-06
932,7232,2.429436608508695e-05,0.0460728220641613,15,6,0.4000000059604645,0.0002197564608650282,0.00019546211115084589
933,11954,2.4289654902531765e-05,0.01432386040687561,6,2,0.3333333432674408,0.0002158612769562751,0.00019157162751071155
934,7843,2.4098733774735592e-05,0.09221255034208298,8,3,0.375,4.93769948661793e-05,2.5278253815486096e-05
935,2257,2.406374187557958e-05,0.1806824952363968,18,9,0.5,0.00018795303185470402,0.00016388928634114563
936,1854,2.4014972950681113e-05,0.050409626215696335,15,5,0.3333333432674408,-3.774487413465977e-05,-6.175984890433028e-05
937,7620,2.3855387553339824e-05,0.23827001452445984,8,6,0.75,-1.3005206710658967e-05,-3.6860601539956406e-05
938,11866,2.3801610950613394e-05,0.16312550008296967,11,6,0.5454545617103577,6.957769983273465e-06,-1.6843843695824035e-05
939,6974,2.3783297365298495e-05,0.15563654899597168,14,9,0.6428571343421936,-4.062593143316917e-05,-6.440922879846767e-05
940,874,2.3747268642182462e-05,0.18930231034755707,9,5,0.5555555820465088,-3.210898285033181e-05,-5.5856256949482486e-05
941,2357,2.3649638023925945e-05,0.18954357504844666,15,9,0.6000000238418579,0.0001077869237633422,8.413728937739506e-05
942,9981,2.3487162252422422e-05,0.15107429027557373,11,6,0.5454545617103577,6.896075501572341e-05,4.547358548734337e-05
943,460,2.3463177058147267e-05,0.14907485246658325,10,4,0.4000000059604645,2.0628320271498524e-05,-2.83485542240669e-06
944,3050,2.3253054678207263e-05,0.18598365783691406,4,2,0.5,2.0444727852009237e-05,-2.8083268261980265e-06
945,4187,2.3196520487545058e-05,0.12732842564582825,15,9,0.6000000238418579,9.153133578365669e-05,6.833481893409044e-05
946,12921,2.3064223569235764e-05,0.12350235879421234,10,5,0.5,5.680356844095513e-05,3.3739343052729964e-05
947,14622,2.299363950442057e-05,0.14917993545532227,4,3,0.75,-5.787044210592285e-05,-8.086407615337521e-05
948,8843,2.295047670486383e-05,0.15984487533569336,13,9,0.692307710647583,-6.017503437760752e-06,-2.896797923312988e-05
949,14897,2.2696611267747357e-05,0.1175600066781044,8,5,0.625,6.141631456557661e-05,3.871969965985045e-05
950,3788,2.2553322196472436e-05,0.21059486269950867,6,3,0.5,2.2865748178446665e-05,3.1242706199918757e-07
951,11744,2.252681224490516e-05,0.19196055829524994,10,6,0.6000000238418579,1.976031853700988e-05,-2.7664943900163053e-06
952,15479,2.2521449864143506e-05,0.2799888551235199,23,14,0.6086956262588501,3.6956422263756394e-05,1.443497330910759e-05
953,3160,2.2373696992872283e-05,0.19861020147800446,7,6,0.8571428656578064,1.583324547027587e-06,-2.0790370399481617e-05
954,8459,2.2299294869299047e-05,0.11195790022611618,8,3,0.375,-1.1001069424310117e-06,-2.339940328965895e-05
955,10257,2.22572562051937e-05,0.08141201734542847,11,5,0.4545454680919647,3.652567829703912e-05,1.426842027285602e-05
956,5536,2.220422902610153e-05,0.3252130448818207,9,7,0.7777777910232544,1.6947313270065933e-05,-5.256916665530298e-06
957,10586,2.2014086425770074e-05,0.06386955082416534,15,6,0.4000000059604645,3.11035655613523e-05,9.089480954571627e-06
958,13986,2.1999067030264996e-05,0.14495569467544556,9,6,0.6666666865348816,-5.989074634271674e-05,-8.188981155399233e-05
959,7893,2.1919937353231944e-05,0.03394871950149536,10,4,0.4000000059604645,-0.00021472107619047165,-0.00023664100444875658
960,14456,2.1901310901739635e-05,0.11123675107955933,11,5,0.4545454680919647,5.25674331584014e-05,3.066612407565117e-05
961,13173,2.178765498683788e-05,0.15336358547210693,12,6,0.5,-1.7259309970540926e-05,-3.904696859535761e-05
962,15203,2.1642490537487902e-05,0.14799463748931885,6,3,0.5,2.3175436581368558e-05,1.5329480902437354e-06
963,4739,2.1637712052324787e-05,0.2964223325252533,9,5,0.5555555820465088,1.2742973922286183e-05,-8.894739039533306e-06
964,478,2.1468516933964565e-05,0.037238750606775284,7,3,0.4285714328289032,-8.843655814416707e-05,-0.00010990507144015282
965,9334,2.1444659068947658e-05,0.20381055772304535,10,6,0.6000000238418579,-6.340359050227562e-06,-2.7785019483417273e-05
966,12246,2.143585152225569e-05,0.16649270057678223,8,5,0.625,1.6526517356396653e-05,-4.9093368943431415e-06
967,4834,2.1324269255273975e-05,0.1602722406387329,7,4,0.5714285969734192,4.8213067202595994e-05,2.6888799766311422e-05
968,12601,2.1210060367593542e-05,0.08153633773326874,20,8,0.4000000059604645,7.005446150287753e-06,-1.4204616491042543e-05
969,7070,2.0840492652496323e-05,0.07657704502344131,14,4,0.2857142984867096,-1.0156052667298354e-05,-3.099654713878408e-05
970,13081,2.080107879010029e-05,0.23849381506443024,7,6,0.8571428656578064,3.455877958913334e-05,1.3757700799033046e-05
971,7199,2.0528405002551153e-05,0.2125505805015564,4,2,0.5,5.249678906693589e-06,-1.5278725186362863e-05
972,13390,2.0376302927616052e-05,0.1814115047454834,6,4,0.6666666865348816,-1.1583388186409138e-05,-3.195969111402519e-05
973,14357,2.0315559595474042e-05,0.03614291176199913,13,4,0.3076923191547394,-0.00022511478164233267,-0.0002454303321428597
974,5862,2.0286017388571054e-05,0.255667507648468,9,8,0.8888888955116272,-2.2043455828679726e-05,-4.232947321725078e-05
975,1996,2.025779031100683e-05,0.03871535509824753,8,5,0.625,0.00042121304431930184,0.000400955235818401
976,16351,2.0172210497548804e-05,0.12834149599075317,14,6,0.4285714328289032,-3.446204209467396e-05,-5.4634252592222765e-05
977,1502,2.0002273231511936e-05,0.005090080667287111,36,16,0.4444444477558136,0.0002566342300269753,0.00023663186584599316
978,14048,1.9942403014283627e-05,0.12298828363418579,15,8,0.5333333611488342,3.973651473643258e-05,1.9794111722148955e-05
979,15033,1.9887844246113673e-05,0.087108314037323,6,3,0.5,5.796326149720699e-06,-1.409151627740357e-05
980,2782,1.936181251949165e-05,0.23780153691768646,4,4,1.0,1.5205451745714527e-05,-4.156359864282422e-06
981,6326,1.92167644854635e-05,0.2617415189743042,5,5,1.0,3.647564153652638e-05,1.725887523207348e-05
982,3564,1.916678411362227e-05,0.04189012199640274,17,8,0.47058823704719543,8.693527342984453e-05,6.776848749723285e-05
983,13389,1.9050532500841655e-05,0.04484136030077934,13,5,0.38461539149284363,4.329678995418362e-05,2.4246259272331372e-05
984,15346,1.897228867164813e-05,0.11733247339725494,12,6,0.5,9.333989873994142e-05,7.436760643031448e-05
985,14242,1.888366386992857e-05,0.3163997530937195,7,6,0.8571428656578064,4.239828740537632e-06,-1.4643835129390936e-05
986,11812,1.8878610717365518e-05,0.0057218377478420734,23,12,0.52173912525177,-0.00030891396454535425,-0.0003277926007285714
987,7619,1.863752186181955e-05,0.19964461028575897,5,5,1.0,3.332709184178384e-06,-1.5304813132388517e-05
988,10570,1.858553514466621e-05,0.10774949193000793,5,3,0.6000000238418579,2.7844285796163604e-05,9.258750651497394e-06
989,14149,1.8556707800598815e-05,0.027158603072166443,18,14,0.7777777910232544,7.413600542349741e-05,5.5579293984919786e-05
990,13530,1.852241621236317e-05,0.1891513466835022,5,5,1.0,-1.9018487364519387e-05,-3.754090721486136e-05
991,13037,1.844260623329319e-05,0.032359398901462555,10,5,0.5,-5.302493718772894e-06,-2.374509313085582e-05
992,12902,1.8433909644954838e-05,0.33386895060539246,7,5,0.7142857313156128,7.351797830779105e-05,5.508407048182562e-05
993,5765,1.84248619916616e-05,0.18368852138519287,7,4,0.5714285969734192,3.745870344573632e-05,1.903384327306412e-05
994,15177,1.8252299923915416e-05,0.1481219232082367,6,3,0.5,-3.97827943743323e-06,-2.2230578906601295e-05
995,6213,1.806208092602901e-05,0.16681967675685883,11,5,0.4545454680919647,-1.219986756950675e-06,-1.92820680240402e-05
996,9027,1.7965328879654408e-05,0.16659985482692719,6,4,0.6666666865348816,2.4287555788760073e-05,6.322226454358315e-06
997,1897,1.7769700207281858e-05,0.04425748437643051,11,3,0.27272728085517883,-8.537547546438873e-05,-0.0001031451829476282
998,7563,1.7732567357597873e-05,0.10913007706403732,11,6,0.5454545617103577,1.9179236915078945e-05,1.4466704669757746e-06
