case_id,crosscoder_run,benchmark,feature_id,selected_category,category_rank,task_id,transition,base_contribution,variant_contribution,differential
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1062,base_pass_variant_fail,1.8646965026855469,3.1156787872314453,1.2509822845458984
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1063,both_pass,1.4439040422439575,3.665574073791504,2.221670150756836
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1072,both_pass,1.8304766416549683,3.1789603233337402,1.348483681678772
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1081,both_pass,1.6474360227584839,3.1534953117370605,1.5060592889785767
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1083,both_pass,2.254962682723999,5.188589572906494,2.933626890182495
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1085,base_pass_variant_fail,1.6984999179840088,2.2666285037994385,0.5681285858154297
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1087,both_pass,2.2784640789031982,3.7967498302459717,1.5182857513427734
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1089,both_pass,1.46038019657135,3.2871134281158447,1.8267332315444946
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1114,base_pass_variant_fail,1.613085150718689,1.8024630546569824,0.18937790393829346
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1130,base_pass_variant_fail,1.3715403079986572,3.4128241539001465,2.0412838459014893
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1133,both_pass,1.687929391860962,4.078786373138428,2.390856981277466
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1134,base_pass_variant_fail,1.8138318061828613,3.674257278442383,1.8604254722595215
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,16289,variant_increase_associated_with_regression,3,1138,both_pass,1.6523202657699585,2.579115629196167,0.9267953634262085
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,4,both_pass,1.9603221416473389,2.370140314102173,0.409818172454834
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,6,both_pass,2.655292510986328,3.0771775245666504,0.42188501358032227
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,8,both_pass,2.536651372909546,2.938324451446533,0.4016730785369873
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,10,base_pass_variant_fail,2.5192818641662598,3.75957989692688,1.2402980327606201
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,11,both_pass,2.9770216941833496,2.0115904808044434,-0.9654312133789062
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,33,both_pass,3.040891170501709,2.135437488555908,-0.9054536819458008
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,42,base_pass_variant_fail,2.187199592590332,4.149761199951172,1.9625616073608398
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,43,both_pass,2.273228645324707,4.238860130310059,1.9656314849853516
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,57,base_pass_variant_fail,2.260021209716797,5.080455303192139,2.820434093475342
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,58,base_pass_variant_fail,2.609189748764038,3.9572229385375977,1.3480331897735596
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,60,both_pass,1.7766954898834229,1.4389188289642334,-0.33777666091918945
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,67,base_pass_variant_fail,2.500148296356201,3.1429364681243896,0.6427881717681885
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,85,both_pass,2.6493868827819824,3.8006534576416016,1.1512665748596191
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,90,both_pass,2.658207654953003,2.9524316787719727,0.2942240238189697
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,96,both_pass,2.829179286956787,3.12294602394104,0.29376673698425293
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,106,both_pass,2.761476516723633,3.56305193901062,0.8015754222869873
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,119,both_pass,2.108978748321533,3.5981760025024414,1.4891972541809082
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,125,both_pass,2.018432855606079,2.6494672298431396,0.6310343742370605
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,133,base_pass_variant_fail,2.775883197784424,3.3430652618408203,0.5671820640563965
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,134,base_pass_variant_fail,2.593191385269165,3.544980764389038,0.951789379119873
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,135,both_pass,2.496312379837036,4.354568958282471,1.8582565784454346
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,136,base_pass_variant_fail,2.6745553016662598,3.2730321884155273,0.5984768867492676
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,138,base_pass_variant_fail,2.4360764026641846,3.846308708190918,1.4102323055267334
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,142,both_pass,2.7972328662872314,3.269674062728882,0.4724411964416504
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,153,both_pass,1.3652231693267822,2.9013726711273193,1.536149501800537
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,163,both_pass,2.0720629692077637,2.631565809249878,0.5595028400421143
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,164,both_pass,2.5682730674743652,3.5176355838775635,0.9493625164031982
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,167,both_pass,2.4262938499450684,3.6147947311401367,1.1885008811950684
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,168,both_pass,2.5299019813537598,2.062126636505127,-0.4677753448486328
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,175,base_pass_variant_fail,3.094972610473633,3.8320577144622803,0.7370851039886475
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,179,base_pass_variant_fail,3.026646852493286,3.532294511795044,0.5056476593017578
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,180,base_pass_variant_fail,2.884817123413086,4.3201165199279785,1.4352993965148926
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,183,both_pass,2.961205005645752,2.986736536026001,0.025531530380249023
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,216,base_pass_variant_fail,2.0860118865966797,3.6087265014648438,1.522714614868164
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,217,both_pass,2.8192856311798096,3.348001003265381,0.5287153720855713
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,228,both_pass,2.622377634048462,2.7942235469818115,0.1718459129333496
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,238,base_pass_variant_fail,1.5594773292541504,4.107938289642334,2.5484609603881836
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,240,base_pass_variant_fail,2.748495578765869,3.2064642906188965,0.45796871185302734
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,242,base_pass_variant_fail,2.7116599082946777,2.8767342567443848,0.16507434844970703
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,243,both_pass,2.4129388332366943,2.623353958129883,0.21041512489318848
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,247,both_pass,2.789738655090332,2.4890360832214355,-0.3007025718688965
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,249,both_pass,2.6564416885375977,2.407160520553589,-0.2492811679840088
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,250,both_pass,2.0180857181549072,2.666332483291626,0.6482467651367188
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,251,both_pass,2.928940534591675,2.820910930633545,-0.10802960395812988
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,deepseek_base_finetuned_layer16,bigcodebench,302,variant_increase_associated_with_regression,4,259,base_pass_variant_fail,2.3686461448669434,3.233076333999634,0.8644301891326904
