negative_rank,benchmark,transition,aggregation,feature_id,n,positives,prevalence,roc_auc,pr_auc,pr_lift,effect,permutation_null_sd,effect_to_permutation_variability,permutation_p_nominal,positive_support,positive_delta_support,control_support,decoder_base_norm,decoder_finetuned_norm,decoder_finetuned_specificity,unique_delta_values,positive_base_support
384,bigcodebench,improvement,mean,7647,872,215,0.24655963302752293,0.4085696081554635,0.20741886507306811,0.8412523271800716,-0.0684562474489212,0.01716417819261551,-3.988320827484131,0.009950248756218905,117,76,463,0.7010094523429871,0.7131516337394714,0.5042930841445923,729,142
385,bigcodebench,improvement,max,4201,872,215,0.24655963302752293,0.42029662666808254,0.21091250362911612,0.8554218751841361,-0.41381600499153137,0.10382230579853058,-3.9858102798461914,0.004975124378109453,55,36,233,0.6983203291893005,0.7157846689224243,0.5061751008033752,510,123
386,bigcodebench,improvement,active_fraction,14007,872,215,0.24655963302752293,0.43252274255778556,0.21905740036081692,0.88845606099829,-0.006027170456945896,0.0015130771789699793,-3.9833860397338867,0.004975124378109453,60,40,233,0.7110959887504578,0.7030950784683228,0.49717122316360474,386,76
387,bigcodebench,improvement,early_max,12347,872,215,0.24655963302752293,0.4607730699798237,0.22747397515635176,0.9225921224945988,-0.38606882095336914,0.09707555919885635,-3.9769930839538574,0.004975124378109453,63,40,205,0.7051496505737305,0.7090587019920349,0.501382052898407,353,79
388,bigcodebench,improvement,early_max,16331,872,215,0.24655963302752293,0.4421365615376447,0.2201709126690247,0.8929722597553001,-0.29034513235092163,0.073112852871418,-3.97119140625,0.004975124378109453,41,21,117,0.759194016456604,0.65086430311203,0.4615868031978607,224,59
389,bigcodebench,improvement,active_fraction,6497,872,215,0.24655963302752293,0.4268769247106297,0.22025777457600998,0.8933245554896777,-0.01836346834897995,0.004624378867447376,-3.971012830734253,0.004975124378109453,147,94,511,0.6930713653564453,0.7208693027496338,0.5098299384117126,731,139
390,bigcodebench,improvement,active_fraction,14763,872,215,0.24655963302752293,0.38937736717284344,0.1990126971025555,0.8071584738298996,-0.03348071873188019,0.008432278409600258,-3.9705424308776855,0.004975124378109453,136,49,501,0.6920670866966248,0.7218337059020996,0.5105264186859131,767,168
391,bigcodebench,improvement,max,6652,872,215,0.24655963302752293,0.4168560404941418,0.21699268965062823,0.8800819784899899,-2.3116400241851807,0.5826730728149414,-3.967301845550537,0.004975124378109453,215,105,654,0.67606121301651,0.7368460297584534,0.5215105414390564,870,212
392,bigcodebench,improvement,mean,11552,872,215,0.24655963302752293,0.4064033131570564,0.21050650952345493,0.8537752386253614,-0.03442254662513733,0.008682955987751484,-3.964381217956543,0.004975124378109453,129,68,488,0.7019476890563965,0.7122283577919006,0.5036348700523376,771,169
393,bigcodebench,improvement,active_fraction,8939,872,215,0.24655963302752293,0.4199461965948108,0.20851705474784332,0.8457063801866018,-0.008539913222193718,0.0021551051177084446,-3.9626433849334717,0.004975124378109453,115,77,382,0.7080750465393066,0.7061364054679871,0.4993145763874054,591,122
394,bigcodebench,improvement,active_fraction,14502,872,215,0.24655963302752293,0.4176701709673994,0.21830528126580645,0.8854056058780615,-0.01624612882733345,0.004102875478565693,-3.959693431854248,0.004975124378109453,143,84,521,0.7060766816139221,0.7081355452537537,0.5007278919219971,778,176
395,bigcodebench,improvement,max,6430,872,215,0.24655963302752293,0.42222930161764183,0.21115565749966111,0.8564080620451372,-0.8684809803962708,0.21948502957820892,-3.9569029808044434,0.004975124378109453,177,100,581,0.6889334321022034,0.7248246073722839,0.5126935243606567,830,185
396,bigcodebench,improvement,max,4334,872,215,0.24655963302752293,0.4505681214824254,0.2313432806499161,0.9382853057057062,-0.7289032340049744,0.184568390250206,-3.9492311477661133,0.004975124378109453,10,8,70,0.7061280608177185,0.7080841064453125,0.5006915330886841,128,26
397,bigcodebench,improvement,max,4245,872,215,0.24655963302752293,0.4369544440904747,0.22407917935413793,0.9088234623107362,-1.5762643814086914,0.39933890104293823,-3.9471845626831055,0.004975124378109453,172,85,576,0.6988624930381775,0.7152560949325562,0.5057964324951172,822,177
398,bigcodebench,improvement,early_max,12962,872,215,0.24655963302752293,0.4604721956744894,0.2336828095427279,0.9477739996337616,-1.2564491033554077,0.3184239864349365,-3.9458367824554443,0.004975124378109453,9,5,39,0.6969283819198608,0.717141330242157,0.5071471333503723,88,27
399,bigcodebench,improvement,early_max,10018,872,215,0.24655963302752293,0.4353509610279282,0.224141244708892,0.9090751878425759,-0.8314533233642578,0.21107375621795654,-3.939160108566284,0.004975124378109453,109,67,422,0.7007219195365906,0.7134345173835754,0.5044947862625122,663,132
400,bigcodebench,improvement,early_max,2043,872,215,0.24655963302752293,0.4084881951081378,0.2174691896722007,0.882014573926321,-1.3644273281097412,0.34639084339141846,-3.9389820098876953,0.004975124378109453,153,78,543,0.7053598165512085,0.708849310874939,0.501233696937561,784,170
401,bigcodebench,improvement,max,8520,872,215,0.24655963302752293,0.4010406711266858,0.20777319158140867,0.84268940957669,-2.1664185523986816,0.5501739978790283,-3.937697172164917,0.004975124378109453,101,47,408,0.6891700625419617,0.7246003150939941,0.5125303864479065,699,147
402,bigcodebench,improvement,max,2555,872,215,0.24655963302752293,0.41350394676294644,0.21870933601154846,0.8870443767538152,-1.7558245658874512,0.4460415840148926,-3.9364593029022217,0.004975124378109453,129,75,450,0.6981513500213623,0.7159495949745178,0.5062931776046753,693,138
403,bigcodebench,improvement,early_max,7680,872,215,0.24655963302752293,0.4494071006336059,0.21703722392044678,0.8802626012029283,-0.36020177602767944,0.09159538149833679,-3.9325320720672607,0.004975124378109453,151,81,474,0.6944519877433777,0.7195397019386292,0.5088712573051453,698,165
404,bigcodebench,improvement,max,1635,872,215,0.24655963302752293,0.4222434604084811,0.20765582550592504,0.8422133946100774,-1.0401726961135864,0.2645632326602936,-3.9316601753234863,0.004975124378109453,165,74,546,0.7205807566642761,0.6933706998825073,0.4903780221939087,778,172
405,bigcodebench,improvement,max,3219,872,215,0.24655963302752293,0.421266503840572,0.2114001345000682,0.8573996152746952,-1.0823302268981934,0.2753274738788605,-3.931065082550049,0.004975124378109453,205,100,644,0.6793907880783081,0.7337763905525208,0.5192424058914185,865,203
406,bigcodebench,improvement,early_max,14454,872,215,0.24655963302752293,0.4345191320661215,0.22376494274646172,0.9075489770926262,-0.2913746237754822,0.07419595867395401,-3.927095651626587,0.004975124378109453,60,35,174,0.7828397750854492,0.6222225427627563,0.44284337759017944,330,79
407,bigcodebench,improvement,active_fraction,8396,872,215,0.24655963302752293,0.43335811121730206,0.21966856392639805,0.8909348267154377,-0.012675518169999123,0.003229050664231181,-3.9254627227783203,0.004975124378109453,184,121,594,0.6969950795173645,0.7170755863189697,0.5071002840995789,828,182
408,bigcodebench,improvement,active_fraction,15385,872,215,0.24655963302752293,0.43665356978514036,0.21954597549939472,0.8904376308626614,-0.012062382884323597,0.0030743367969989777,-3.923572301864624,0.004975124378109453,155,105,544,0.699788510799408,0.7143501043319702,0.5051485896110535,788,162
409,bigcodebench,improvement,max,11865,872,215,0.24655963302752293,0.3897490354323741,0.2115473698554303,0.8579967744834196,-2.3851733207702637,0.6079849600791931,-3.923079490661621,0.004975124378109453,90,47,371,0.7076504230499268,0.706562340259552,0.49961531162261963,590,112
410,bigcodebench,improvement,max,16217,872,215,0.24655963302752293,0.4128561820820502,0.20537182104529295,0.8329498974488161,-1.6465001106262207,0.4197998046875,-3.9221079349517822,0.004975124378109453,158,80,486,0.7100447416305542,0.7041563987731934,0.49791812896728516,748,171
411,bigcodebench,improvement,early_max,12451,872,215,0.24655963302752293,0.397543449789388,0.20545185472524305,0.8332744991647068,-0.9721115231513977,0.247930109500885,-3.9209094047546387,0.004975124378109453,143,68,524,0.6936880350112915,0.7202756404876709,0.509401798248291,754,155
412,bigcodebench,improvement,max,2211,872,215,0.24655963302752293,0.35333262539379134,0.1934053538175846,0.7844161326927153,-2.8831801414489746,0.7357820272445679,-3.918524742126465,0.004975124378109453,97,47,444,0.7060417532920837,0.708171010017395,0.5007528066635132,700,154
413,bigcodebench,improvement,max,538,872,215,0.24655963302752293,0.438618102014088,0.22390141481322545,0.9081024824052679,-0.9398205280303955,0.23984955251216888,-3.918375253677368,0.004975124378109453,99,64,361,0.7071747183799744,0.7070390582084656,0.4999520480632782,638,127
414,bigcodebench,improvement,early_max,1400,872,215,0.24655963302752293,0.4041556051113235,0.21002669732202314,0.8518292096037404,-0.5747067332267761,0.14700065553188324,-3.9095520973205566,0.004975124378109453,193,80,605,0.6627523303031921,0.7488391399383545,0.5304927825927734,840,194
415,bigcodebench,improvement,max,4067,872,215,0.24655963302752293,0.42565572900074333,0.20630718616903046,0.8367435643692771,-0.45822715759277344,0.11729205399751663,-3.906719446182251,0.004975124378109453,169,91,539,0.6929168105125427,0.7210173010826111,0.5099369883537292,766,178
416,bigcodebench,improvement,max,1437,872,215,0.24655963302752293,0.39510813776503484,0.20196482101261037,0.8191317391767268,-2.405012369155884,0.6164356470108032,-3.9014816284179688,0.004975124378109453,140,76,490,0.7083691358566284,0.7058420777320862,0.4991065263748169,736,144
417,bigcodebench,improvement,active_fraction,4726,872,215,0.24655963302752293,0.40827581324554885,0.2041184371149744,0.827866405415152,-0.006173827685415745,0.001582691795192659,-3.9008400440216064,0.004975124378109453,184,75,613,0.6994040608406067,0.714726448059082,0.5054176449775696,830,190
418,bigcodebench,improvement,max,8434,872,215,0.24655963302752293,0.417486106686489,0.2145378205797637,0.8701254862583905,-0.7559494972229004,0.19394440948963165,-3.897763729095459,0.004975124378109453,179,87,578,0.6434887647628784,0.7654563188552856,0.5432832837104797,825,182
419,bigcodebench,improvement,max,10580,872,215,0.24655963302752293,0.4542564864960532,0.21715207656053281,0.8807284221431843,-0.35655975341796875,0.0915423259139061,-3.895026206970215,0.004975124378109453,90,58,260,0.7638484835624695,0.6453952193260193,0.45797276496887207,456,109
420,bigcodebench,improvement,mean,15498,872,215,0.24655963302752293,0.4479027291069343,0.22091520352246702,0.8959909649841453,-0.09357281774282455,0.024050837382674217,-3.8906261920928955,0.004975124378109453,184,105,602,0.7022618651390076,0.7119186520576477,0.5034142732620239,845,189
421,bigcodebench,improvement,max,3625,872,215,0.24655963302752293,0.40614491522423984,0.20891986044087976,0.8473400851369636,-2.329698085784912,0.5990552306175232,-3.888953685760498,0.004975124378109453,161,82,514,0.7040259838104248,0.7101743221282959,0.5021737813949585,774,158
422,bigcodebench,improvement,active_fraction,4403,872,215,0.24655963302752293,0.4563590669356837,0.2256147776313755,0.9150515632305091,-0.012523875571787357,0.003222042229026556,-3.886937141418457,0.004975124378109453,118,91,403,0.700099766254425,0.7140448689460754,0.5049305558204651,623,112
423,bigcodebench,improvement,active_fraction,14983,872,215,0.24655963302752293,0.43342182577607874,0.21480578289617674,0.8712122915603076,-0.002359453123062849,0.0006071316893212497,-3.8862295150756836,0.004975124378109453,93,55,326,0.7123605608940125,0.7018133997917175,0.49627092480659485,501,108
424,bigcodebench,improvement,active_fraction,7404,872,215,0.24655963302752293,0.4318962160631482,0.2247104419928619,0.9113837461291887,-0.003990457858890295,0.0010268896585330367,-3.885965585708618,0.004975124378109453,99,43,366,0.7203819751739502,0.6935779452323914,0.4905216097831726,673,165
425,bigcodebench,improvement,early_max,14292,872,215,0.24655963302752293,0.42191780821917807,0.22255034680175775,0.9026228019122454,-0.37483513355255127,0.0964728593826294,-3.88539457321167,0.004975124378109453,81,43,223,0.8920802474021912,0.45187440514564514,0.3362274169921875,379,100
426,bigcodebench,improvement,mean,12299,872,215,0.24655963302752293,0.4531379420197515,0.22418984268480524,0.9092722921913962,-0.04942326247692108,0.012747266329824924,-3.8771655559539795,0.004975124378109453,136,97,491,0.7200637459754944,0.6939079165458679,0.4907509386539459,729,135
427,bigcodebench,improvement,active_fraction,9969,872,215,0.24655963302752293,0.42952815829528157,0.21992087985550546,0.8919581731813989,-0.0050154211930930614,0.001296134665608406,-3.8695216178894043,0.004975124378109453,67,53,257,0.7035712003707886,0.7106256484985352,0.5024941563606262,385,70
428,bigcodebench,improvement,active_fraction,7921,872,215,0.24655963302752293,0.41888074758415633,0.20987224458075618,0.8512027780205553,-0.005514322780072689,0.0014252272667363286,-3.8690831661224365,0.004975124378109453,107,75,399,0.70525062084198,0.708958089351654,0.5013108253479004,557,104
429,bigcodebench,improvement,early_max,16065,872,215,0.24655963302752293,0.44625676967187,0.2278391583157994,0.9240732374482655,-1.1006369590759277,0.28490355610847473,-3.8631913661956787,0.004975124378109453,3,2,15,0.6952755451202393,0.7187438607215881,0.5082984566688538,66,28
430,bigcodebench,improvement,max,3663,872,215,0.24655963302752293,0.4200842448054936,0.22286500940122386,0.903899014873801,-0.9305312037467957,0.24088981747627258,-3.862891435623169,0.004975124378109453,215,73,656,0.7018166184425354,0.7123574018478394,0.5037268400192261,872,212
431,bigcodebench,improvement,early_max,10665,872,215,0.24655963302752293,0.4390039290644579,0.22364862934515323,0.9070772315766215,-1.5783636569976807,0.4086964428424835,-3.8619461059570312,0.004975124378109453,193,83,616,0.6994001865386963,0.7147302627563477,0.5054203271865845,842,193
432,bigcodebench,improvement,early_max,6830,872,215,0.24655963302752293,0.43547485044777173,0.22492756493246982,0.912264356377273,-0.9846861362457275,0.25500407814979553,-3.861452579498291,0.004975124378109453,114,67,389,0.8261323571205139,0.5634757280349731,0.40549254417419434,606,136
433,bigcodebench,improvement,max,7551,872,215,0.24655963302752293,0.42440975540688824,0.21743199328955218,0.8818637123185559,-6.708883285522461,1.742475986480713,-3.850201368331909,0.004975124378109453,25,13,102,0.6971082091331482,0.7169656157493591,0.5070213675498962,398,106
434,bigcodebench,improvement,active_fraction,7066,872,215,0.24655963302752293,0.42172312484513824,0.21877058132992613,0.8872927763706772,-0.012286917306482792,0.0031927921809256077,-3.848329782485962,0.004975124378109453,211,103,643,0.69267737865448,0.721246600151062,0.5101028084754944,861,198
435,bigcodebench,improvement,early_max,12076,872,215,0.24655963302752293,0.4323457576722948,0.2277184475533349,0.9235836570535257,-0.8480426073074341,0.220424622297287,-3.847313404083252,0.004975124378109453,121,70,427,0.6528028249740601,0.7575286626815796,0.5371280908584595,680,144
436,bigcodebench,improvement,early_max,2859,872,215,0.24655963302752293,0.4110650950408835,0.21075874918511336,0.8547982757647389,-0.6762198209762573,0.17582662403583527,-3.845946788787842,0.004975124378109453,90,40,344,0.7008641362190247,0.7132946252822876,0.5043950080871582,540,120
437,bigcodebench,improvement,early_max,10327,872,215,0.24655963302752293,0.4098191214470284,0.21676151185808012,0.8791443643732366,-1.7822084426879883,0.4635290205478668,-3.8448691368103027,0.004975124378109453,158,78,562,0.6598021388053894,0.7514389753341675,0.5324667692184448,796,175
438,bigcodebench,improvement,max,4094,872,215,0.24655963302752293,0.4151959222682383,0.20937723764297425,0.8491951219752258,-1.5241068601608276,0.3965338468551636,-3.8435730934143066,0.004975124378109453,95,49,341,0.708200216293335,0.7060115337371826,0.4992261826992035,529,113
